label,label_encoded,cleaned_message,message_length,word_count,capital_count,special_char_count,has_free,has_win,has_winner,has_prize,has_call,has_txt,has_claim,has_urgent,has_guaranteed
ham,0,ltgt is fast approaching so wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good mornings afternoons evenings nights rememberi am the first to wishing u all theseyours raj,461,66,78,0,0,0,0,0,0,0,0,0,0
ham,0,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting,127,21,2,0,0,0,0,0,0,0,0,0,0
ham,0,i didnt get the second half of that message,44,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,wat time do u wan meet me later,34,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,i thank you so much for all you do with selflessness i love you plenty,72,15,2,0,0,0,0,0,0,0,0,0,0
ham,0,am in film ill call you later,30,7,1,0,0,0,0,0,1,0,0,0,0
ham,0,how dare you change my ring,27,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,you are a very very very very bad girl or lady,48,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,i love ya too but try and budget your money better babe gary would freak on me if he knew,90,20,2,0,0,0,0,0,0,0,0,0,0
ham,0,what part of dont initiate dont you understand,50,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,i finished my lunch already u wake up already,47,9,2,1,0,0,0,0,0,0,0,0,0
ham,0,you still at the game,22,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,you have got tallent but you are wasting,41,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,what is your record for one night,37,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,also sir i sent you an email about how to log into the usc payment portal ill send you another message that should explain how things are back home have a great weekend,173,33,3,0,0,0,0,0,0,0,0,0,0
ham,0,gonna let me know cos comes bak from holiday that day is coming dontgettext me number,95,16,1,0,0,0,0,0,0,0,0,0,0
ham,0,jokin only lar depends on which phone my father can get lor,69,13,1,0,0,0,0,0,0,0,0,0,0
ham,0,aight lemme know whats up,27,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,get ready for ltgt inches of pleasure,47,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok i feel like john lennon,32,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,cos darren say considering mah so i ask,48,10,3,0,0,0,0,0,0,0,0,0,0
ham,0,you are not bothering me but you have to trust my answers pls,63,13,2,0,0,0,0,0,0,0,0,0,0
ham,0,one day a crab was running on the sea shorethe waves came n cleared the footprints of the crab crab asked being my frnd y r u clearing my beautiful footprints waves replied a fox was following ur footprints to catch you thats y i cleared it off frndsship never lets u dwn gud nyt,295,56,8,2,0,0,0,0,0,0,0,0,0
ham,0,aight what time you want me to come up,39,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,slaaaaave where are you must i summon you to me all the time now dont you wish to come to me on your own anymore,120,28,5,4,0,0,0,0,0,0,0,0,0
ham,0,your bill at is so thats not bad,43,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,let me know how it changes in the next hrs it can even be appendix but you are out of that age range however its not impossible so just chill and let me know in hrs,169,36,4,0,0,0,0,0,0,0,0,0,0
ham,0,hello yeah ive just got out of the bath and need to do my hair so ill come up when im done yeah,101,23,1,1,0,0,0,0,0,0,0,0,0
ham,0,so hows the weather over there,32,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,ok not much to do here though hm friday cant wait dunno wot the hell im gonna do for another weeks become a slob oh wait already done that,150,30,7,2,0,0,0,0,0,0,0,0,0
ham,0,die now i have e toot fringe again,40,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,lol they dont know about my awesome phone i could click delete right now if i want,85,17,3,0,0,0,0,0,0,0,0,0,0
ham,0,awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite,131,26,5,2,0,0,0,0,0,0,0,0,0
ham,0,please leave this topicsorry for telling that,49,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,pls send me the correct name da,32,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,what happened to our yo date,29,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,webpage s not available,24,4,1,1,0,0,0,0,0,0,0,0,0
ham,0,just woke up yeesh its late but i didnt fall asleep til ltgt am,74,15,4,0,0,0,0,0,0,0,0,0,0
spam,1,you are now unsubscribed all services get tons of sexy babes or hunks straight to your phone go to no subscriptions,141,22,3,1,0,0,0,0,0,0,0,0,0
ham,0,dear all as we know ltgt th is the ltgt th birthday of our loving gopalettan we are planning to give a small gift on that day those who like to participate in that you are welcome please contact our admin team for more details,242,45,5,0,0,0,0,0,0,0,0,0,0
ham,0,kkfrom tomorrow onwards started ah,40,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,what u talking bout early morning its almost noon where your at,66,12,2,2,0,0,0,0,0,0,0,0,0
ham,0,fine do you remember me,25,5,2,0,0,0,0,0,0,0,0,0,0
spam,1,hi babe its jordan how r u im home from abroad and lonely text me back if u wanna chat xxsp visionsmscom text stop to stopcost p,147,28,7,1,0,0,0,0,0,0,0,0,0
ham,0,ok how many should i buy,26,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,sounds good keep me posted,27,5,1,0,0,0,0,0,0,0,0,0,0
spam,1,get a brand new mobile phone by being an agent of the mob plus loads more goodies for more info just text mat to,121,25,8,2,0,0,0,0,0,0,0,0,0
ham,0,ok so april cant wait,23,5,3,0,0,0,0,0,0,0,0,0,0
ham,0,boy you best get yo ass out here quick,38,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,ay wana meet on sat wkg on sat,34,8,2,2,0,0,0,0,0,0,0,0,0
ham,0,im now but have to wait till for the bus to pick me,55,14,1,0,0,0,0,0,0,0,0,0,0
ham,0,apart from the one i told you about yesterday,46,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,ok lor but buy wat,22,5,2,1,0,0,0,0,0,0,0,0,0
ham,0,somebody should go to andros and steal ice,42,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,don know i didt msg him recently,35,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,take us out shopping and mark will distract isaiahd,53,9,4,0,0,0,0,0,0,0,0,0,0
ham,0,mum hope you are having a great day hoping this text meets you well and full of life have a great day abiola,112,23,4,0,0,0,0,0,0,0,0,0,0
ham,0,there is no sense in my foot and penis,39,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,okay but i thought you were the expert,38,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,deep sigh i miss you i am really surprised you havent gone to the net cafe yet to get to me dont you miss me,129,29,3,1,0,0,0,0,0,0,0,0,0
ham,0,ssi thinl role is like sachinjust standing others have to hit,67,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,have a great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola,147,29,5,0,0,0,0,0,0,0,0,0,0
ham,0,and very importantly all we discuss is between u and i only,61,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,kkhow about your training process,38,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,ok lor i ned go toa payoh a while return smth u wan send me there or wat,82,22,2,1,0,0,0,0,0,0,0,0,0
ham,0,in da car park,15,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,i wish that i was with you holding you tightly making you see how important you are how much you mean to me how much i need you in my life,153,34,8,0,0,0,0,0,0,0,0,0,0
ham,0,so i asked hows anthony dad and your bf,42,9,3,0,0,0,0,0,0,0,0,0,0
ham,0,wnevr i wana fal in luv vth my books my bed fals in luv vth me yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,155,27,5,3,0,0,0,0,0,0,0,0,0
ham,0,am going to take bath ill place the key in window,52,11,1,0,0,0,0,0,0,0,0,0,0
spam,1,lord of the ringsreturn of the king in store nowreply lotr by june chance win lotr soundtrack cds stdtxtrate reply stop to end txts,140,27,60,1,0,1,0,0,0,0,0,0,0
ham,0,dear take care i am just reaching homelove u a lot,54,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,staffsciencenusedusgphyhcmkteachingpc,49,1,0,0,0,0,0,0,0,0,0,0,0
ham,0,have you emigrated or something ok maybe was a bit hopeful,67,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that,139,27,2,0,0,0,0,0,0,0,0,0,0
ham,0,we walked from my moms right on stagwood pass right on winterstone left on victors hill address is ltgt,110,19,3,0,0,0,0,0,0,0,0,0,0
ham,0,yo you at jp and hungry like a mofo,37,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,this is all just creepy and crazy to me,40,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok i din get ur msg,25,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,pathaya enketa maraikara pa,28,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,even if he my friend he is a priest call him now,48,12,1,0,0,0,0,0,1,0,0,0,0
ham,0,u so lousy run already come back then half dead hee,58,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,thats y i said its bad dat all e gals know u wat u doing now,66,16,2,1,0,0,0,0,0,0,0,0,0
ham,0,or remind me in a few hrs,26,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,i had been hoping i would not have to send you this message my rent is due and i dont have enough for it my reserves are completely gone its a loan i need and was hoping you could her the balance is ltgt is there a way i could get that from you till mid march when i hope to pay back,297,64,6,0,0,0,0,0,0,0,0,0,0
ham,0,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,148,30,6,0,0,0,0,0,0,0,0,0,0
ham,0,hello hun how ru its here by the way im good been on dates with that guy i met in walkabout so far we have to meet up soon hows everyone else,149,33,6,2,0,0,0,0,0,0,0,0,0
ham,0,lol i was gonna last month i cashed some in but i left ltgt just in case i was collecting more during the week cause they announced it on the blog,154,31,5,0,0,0,0,0,0,0,0,0,0
spam,1,good luck draw takes place th feb good luck for removal send stop to customer services,112,19,11,2,0,0,0,0,0,0,0,0,0
ham,0,short but cute be a good person but dont try to prove gud mrng,78,18,5,0,0,0,0,0,0,0,0,0,0
ham,0,just havent decided where yet eh,35,7,1,1,0,0,0,0,0,0,0,0,0
ham,0,wat time liao where still got,31,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,yes watching footie but worried were going to blow it phil neville,70,13,3,1,0,0,0,0,0,0,0,0,0
ham,0,i wait inside da car park,33,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,uncle abbey happy new year abiola,35,6,6,1,0,0,0,0,0,0,0,0,0
ham,0,now am free call me pa,23,6,1,0,1,0,0,0,1,0,0,0,0
ham,0,r u saying i should re order the slippers cos i had to pay for returning it,76,17,1,0,0,0,0,0,0,0,0,0,0
ham,0,stop knowing me so well,24,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,good evening this is roger how are you,41,8,2,2,0,0,0,0,0,0,0,0,0
ham,0,small problem in auctionpunj now asking tiwary,48,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,he telling not to tell any one if so treat for me hi hi hi,59,15,2,0,0,0,0,0,0,0,0,0,0
spam,1,st wk free gr tones str u each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp,139,29,23,1,1,0,0,0,0,1,0,0,0
ham,0,u coming pick me,19,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,thats cool i liked your photos you are very sexy,51,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again that needs to b sacked,122,25,5,1,0,0,0,0,0,0,0,0,0
ham,0,haha better late than ever any way i could swing by,53,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,ok but i finish at,22,6,2,0,0,0,0,0,0,0,0,0,0
spam,1,lookatme thanks for your purchase of a video clip from lookatme youve been charged p think you can do better why not send a video in a mmsto,156,29,12,3,0,0,0,0,0,0,0,0,0
ham,0,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in,155,32,7,5,0,0,0,0,0,0,0,0,0
ham,0,so no messages had food,25,5,2,1,0,0,0,0,0,0,0,0,0
ham,0,ok going to sleep hope i can meet her,39,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,can you let me know details of fri when u find out cos im not in tom or fri mentionned chinese thanks,104,22,3,0,0,0,0,0,0,0,0,0,0
ham,0,youre right i have now that i think about it,45,10,3,0,0,0,0,0,0,0,0,0,0
ham,0,wat r u doing now,18,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,is ur lecture over,19,4,1,1,0,0,0,0,0,0,0,0,0
spam,1,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs p inc vat cancel text stop,144,33,42,2,1,0,0,0,0,0,0,0,0
ham,0,customer place i will call you,30,6,1,0,0,0,0,0,1,0,0,0,0
ham,0,not planned yet going to join company on jan onlydon know what will happen after that,91,17,1,0,0,0,0,0,0,0,0,0,0
ham,0,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano,156,28,14,1,0,0,0,0,0,0,0,0,0
ham,0,haha i heard that text me when youre around,45,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,ill get there tomorrow and send it to you,42,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,shit babe thasa bit messed upyeh she shudvetold u did urgran knowneway illspeak umoro wen im not asleep,116,19,86,1,0,0,0,0,0,0,0,0,0
ham,0,oh thats late well have a good night and i will give u a call tomorrow iam now going to go to sleep night night,113,25,3,1,0,0,0,0,1,0,0,0,0
ham,0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin grfun j keep updat countinlots of loveme xxxxx,137,23,109,3,0,0,0,0,0,0,0,0,0
ham,0,sorry in meeting ill call you later,38,7,2,0,0,0,0,0,1,0,0,0,0
ham,0,yo howz u girls never rang after india l,43,9,3,2,0,0,0,0,0,0,0,0,0
ham,0,yeah but which is worse for i,29,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,i tagged my friends that you seemed to count as your friends,61,12,7,0,0,0,0,0,0,0,0,0,0
ham,0,long time you remember me today,33,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,havent shopping now lor i juz arrive only,41,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,thank u it better work out cause i will feel used otherwise,60,12,43,0,0,0,0,0,0,0,0,0,0
ham,0,are you up for the challenge i know i am,44,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,how much did ur hdd casing cost,32,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,mystery solved just opened my email and hes sent me another batch isnt he a sweetie,87,16,3,2,0,0,0,0,0,0,0,0,0
ham,0,i cant describe how lucky you are that im actually awake by noon,66,13,2,0,0,0,0,0,0,0,0,0,0
spam,1,this is the nd time we have tried to contact u u have won the prize to claim just call b tcsstop sms ppm,152,28,8,0,0,0,0,1,1,0,1,0,0
ham,0,cheers for the card is it that time of year already,56,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,ugh hopefully the asus ppl dont randomly do a reformat,55,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,havent seen my facebook huh lol,35,6,2,2,0,0,0,0,0,0,0,0,0
ham,0,mah b ill pick it up tomorrow,31,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,still otside leu come morrow maga,38,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,do u still have plumbers tape and a wrench we could borrow,59,12,1,1,0,0,0,0,0,0,0,0,0
spam,1,dear voucher holder to claim this weeks offer at you pc please go to tscs apply,114,17,8,0,0,0,0,0,0,0,1,0,0
ham,0,it vl bcum more difficult,27,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,havent still waitin as usual come back sch oredi,55,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,in meeting da i will call you,30,7,2,0,0,0,0,0,1,0,0,0,0
ham,0,k k then watch some films,33,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at,92,20,2,1,0,0,0,0,0,0,0,0,0
ham,0,there the size of elephant tablets u shove um up ur ass,59,13,1,2,0,0,0,0,0,0,0,0,0
ham,0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da,160,31,3,0,0,0,0,0,0,0,0,0,0
ham,0,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,130,24,23,3,0,0,0,0,0,0,0,0,0
ham,0,dunno i juz askin cos i got a card got off a salon called hair sense so i tot its da one cut ur hair,112,28,2,0,0,0,0,0,0,0,0,0,0
ham,0,good morning pookie pie lol hope i didnt wake u up,52,11,3,1,0,0,0,0,0,0,0,0,0
ham,0,maybe if you woke up before fucking this wouldnt be a problem,65,13,50,0,0,0,0,0,0,0,0,0,0
ham,0,happy birthday to youdearwith lots of loverakhesh nri,59,8,4,0,0,0,0,0,0,0,0,0,0
spam,1,this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min btnationalrate,153,30,9,1,0,0,0,1,1,0,1,0,0
ham,0,x ltgt are you going to get that,41,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,hi neva worry bout da truth coz the truth will lead me ur heart its the least a unique person like u deserve sleep tight or morning,137,28,4,0,0,0,0,0,0,0,0,0,0
spam,1,ur awarded a city break and could win a summer shopping spree every wk txt store to skilgmetscswinawkageperwksub,148,19,27,1,0,1,0,0,0,1,0,0,0
ham,0,is ur paper today in e morn or aft,35,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,i will lick up every drop are you ready to use your mouth as well,69,16,1,1,0,0,0,0,0,0,0,0,0
ham,0,and you will expect you whenever you text hope all goes well tomo,68,13,3,2,0,0,0,0,0,0,0,0,0
ham,0,great p diddy is my neighbor and comes for toothpaste every morning,68,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,i av a new number wil u only use this oneta,49,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,so its to be poking man everyday that they teach you in canada abi how are you just saying hi,96,20,3,1,0,0,0,0,0,0,0,0,0
ham,0,lor change suntec wat time u coming,46,9,2,1,0,0,0,0,0,0,0,0,0
ham,0,no deam seeing in online shop so that i asked,47,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,just curious because my cuz asked what i was up to,50,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions,110,21,4,1,0,0,0,0,0,0,0,0,0
ham,0,haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again,97,20,2,0,0,0,0,0,0,0,0,0,0
ham,0,shes good how are you where r u working now,46,10,3,0,0,0,0,0,0,0,0,0,0
ham,0,oh yes ive just been a little under the weather so ive kind of been coccooning at home,90,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,at home also,13,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,this phone has the weirdest auto correct,41,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,oops my phone died and i didnt even know yeah i like it better,65,14,4,0,0,0,0,0,0,0,0,0,0
ham,0,havent mus ask if u can st wat of meet lunch den u n him meet can already lor or u wan go ask da ge st then confirm w me asap,134,34,3,1,0,0,0,0,0,0,0,0,0
ham,0,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife,145,34,8,1,0,0,0,0,0,0,0,0,0
ham,0,oh yeahand hav a great time in newquaysend me a postcard look after all the girls while im goneu know the im talkin boutxx,131,25,97,2,0,0,0,0,0,0,0,0,0
ham,0,we got a divorce lol shes here,33,7,3,0,0,0,0,0,0,0,0,0,0
ham,0,whats ur pin,14,3,1,1,0,0,0,0,0,0,0,0,0
ham,0,babe have you got enough money to pick up bread and milk and ill give you it back when you get home,105,24,3,2,0,0,0,0,0,0,0,0,0
ham,0,i want snow its just freezing and windy,42,8,2,0,0,0,0,0,0,0,0,0,0
spam,1,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim y valid hrs only,159,28,24,1,0,0,0,1,1,0,1,1,1
